,charter_id,name,city,state,url
2699,24793,SETTLERS,BRUCE CROSSING,MI,http://www.settlersfcu.com
2700,24796,GARDEN ISLAND,Lihue,HI,http://www.gardenislandfcu.com
2701,24797,GATEWAY METRO,Shiloh,IL,https://www.gogmfcu.org
2702,24801,CAROLINA COOPERATIVE,CHARLOTTE,NC,http://www.carolinacu.com
2703,24802,SELF-HELP,Durham,NC,http://www.self-helpfcu.org
2704,24804,OAK CLIFF CHRISTIAN,Dallas,TX,https://www.occfcu.org
2705,24807,WELCOME,MORRISVILLE,NC,http://www.welcomecu.org
2706,24808,SKYLA,Charlotte,NC,http://www.skylacu.com
2707,24810,1ST BERGEN,Hackensack,NJ,http://www.1stbergen.com
2708,24811,SHUFORD,Hickory,NC,HTTP://WWW.SHUFORDCU.ORG
2709,24812,WESTREET,Tulsa,OK,http://www.westreet.org
2710,24813,LION'S SHARE,Salisbury,NC,http://www.lionsharecu.org
2711,24814,WINSTON-SALEM,WINSTON SALEM,NC,http://www.mywsfcu.org
2712,24816,PRECISION,Keene,NH,http://www.tspcu.org
2713,24818,PIONEER MUTUAL,SUGAR LAND,TX,http://www.pioneeronline.org
2714,24819,ELECTEL COOPERATIVE,Raleigh,NC,http://www.electel.org
2715,24823,URBAN UPBOUND,LONG ISLAND CIT,NY,http://www.uufcu.org
2716,24824,S. C. STATE,Columbia,SC,https://www.scscu.com
2717,24826,PYRAMID,Tucson,AZ,http://www.pyramidfcu.com
2718,24829,HOPE,JACKSON,MS,https://www.hopecu.org
2719,24830,OAHU,HONOLULU,HI,https://OAHUFCU.ORG
2720,24831,ORION,Memphis,TN,http://www.orionfcu.com
2721,24839,HAWAII CENTRAL,Honolulu,HI,http://www.hawaiicentral.org
2722,24840,REVITY,GREENSBORO,NC,http://www.revityfcu.org
2723,24841,CAPE,Clarksburg,WV,HTTP://WWW.CAPECU.COM
2724,24843,ARBUCKLE,ADA,OK,http://www.arbucklefcu.com
2725,24845,STEPPING STONES COMMUNITY,Wilmington,DE,http://www.sscreditunion.org
2726,24847,LAKOTA,Kyle,SD,http://www.lakotafcu.org
2727,24848,COMMUNITY PROMISE,KALAMAZOO,MI,http://www.communitypromisefcu.org
2728,24849,THRIVENT,Appleton,WI,http://www.thriventcu.com
2729,24850,CRAYOLA LLC EMPLOYEES CREDIT UNION,EASTON,PA,http://www.crayolacu.com
2730,24851,NEIGHBORS UNITED,Greenwood,SC,http://www.mynucu.org
2731,24853,NEW LIFE,Philadelphia,PA,
2732,24854,"CREDIT UNION OF COLORADO, A",Denver,CO,http://www.cuofco.org
2733,24855,MEMBERS FIRST OF MARYLAND,Baltimore,MD,http://www.mfirstcu.org
2734,24857,BRADFORD AREA SCHOOL EMPLOYEES,Bradford,PA,http://www.basecu.org
2735,24858,MAINSTREET,Lenexa,KS,https://www.mainstreetcu.org
2736,24859,FIRST UNITY,McComb,MS,
2737,24860,RIVERLAND,NEW ORLEANS,LA,http://www.riverlandfcu.org
2738,24861,LUTHERAN,Saint Louis,MO,http://www.lutheranfcu.org
2739,24862,THE FINEST,New York,NY,http://thefinestfcu.org
2740,24863,SENECA NATION OF INDIANS,IRVING,NY,http://wwwsnifcu.org
2741,24866,ELCA,Chicago,IL,HTTP://WWW.ELCAFCU.ORG
2742,24867,REDEEMER,Plano,TX,http://www.redeemerfcu.org
2743,24868,WORCESTER POLICE DEPARTMENT,Worcester,MA,http://www.wpdfcu.com
2744,24871,JEFFERSON FINANCIAL,Metairie,LA,https://www.jeffersonfinancial.org/
2745,24872,DALE COMMUNITY,Columbus,NE,http://dalecu.com
2746,24873,ENCOMPASS NIAGARA,Niagara Falls,NY,http://www.encompassniagara.com/
2747,24874,GREAT LAKES,Bay City,MI,http://greatlakesfcu.com
2748,24875,THE FIRST FINANCIAL,Pasadena,CA,http://www.ffcu.org
2749,24876,VICKSWOOD,Vicksburg,MS,https://www.vickswoodcu.com/
2750,24877,FIREFIGHTERS FIRST,Pasadena,CA,http://www.firefightersfirstcu.org
2751,24878,NORTHERN LIGHTS,Saint Johnsbury,VT,http://www.northernlightscu.com
2752,24880,PEARL MUNICIPAL,Pearl,MS,http://pearlcu.com
2753,24881,CM MEMBERS,Columbus,MS,http://www.cmcreditunion.com
2754,24883,ECM,RIDGELAND,MS,http://www.ecmfcu.com
2755,24885,SOUTHERN COASTAL,BILOXI,MS,http://www.socofcu.org
2756,24887,TTCU,Tulsa,OK,http://www.ttcu.com
2757,24888,WEST VIRGINIA CENTRAL,PARKERSBURG,WV,http://www.wvccu.org
2758,24889,CLEAN ENERGY,Englewood,CO,http://www.cleanenergycu.org
2759,24892,VICKSBURG RAILROAD,Vicksburg,MS,http://www.vrcums.com
2760,24893,DELTA,Greenville,MS,http://deltacu.virtual.cu.net
2761,24894,MERIDIAN POSTAL,Meridian,MS,
2762,24895,MISSISSIPPI COLLEGE EMPLOYEES,Clinton,MS,
2763,24896,NATCHEZ EDUCATORS,Natchez,MS,
2764,24899,WEOKIE,Oklahoma City,OK,http://www.weokie.org
2765,24901,FRATERNAL ORDER OF POLICE,TULSA,OK,http://www.fopfcu.org
2766,24902,HERCULES FIRST,TAYLORSVILLE,UT,http://www.herculescu.com
2767,24903,CAMDEN FIREMEN'S,MOORESTOWN,NJ,
2768,24904,RIVERVIEW,Belpre,OH,HTTP://WWW.RIVERVIEWCU.COM
2769,24905,COMMUNITY PARTNERS,NEWTON,MS,http://www.communitypartnersfcu.com
2770,24906,EVEREST,Jackson Heights,NY,http://www.everestfcu.org
2771,24908,GULF TRUST,PASCAGOULA,MS,http://www.gulftrustcu.org
2772,24909,OHIO VALLEY COMMUNITY,CLARINGTON,OH,http://www.ohiovalleycu.org
2773,24910,OTOE-MISSOURIA,Red Rock,OK,https://www.OtoeMissouriafcu.org
2774,24911,NORTHAMPTON AREA SCHOOL DIST. EMPS,Northampton,PA,https://www.nasdecu.com
2775,24914,MERITRUST,Wichita,KS,http://www.meritrustcu.org
2776,24916,I.L.W.U.,Long Beach,CA,http://www.ilwucu.org
2777,24917,COBALT,Papillion,NE,http://www.cobaltcu.com
2778,24918,DESERT RIVERS,Moab,UT,http://www.desertriverscu.com
2779,24919,GROWING OAKS,Goldsby,OK,https://www.growingoaksfcu.com
2780,24920,BEST REWARD,Brook Park,OH,http://www.bestrewardfcu.coop
2781,24921,SERVICE,PORTSMOUTH,NH,https://www.servicecu.org
2782,24923,WORKERS,Littleton,MA,http://www.wcu.com
2783,24924,MASSACHUSETTS FAMILY,LYNN,MA,http://www.massfamilycu.com
2784,24925,MAUN,Kendall Park,NJ,http://www.maunfcu.org
2785,24927,"CREDIT UNION OF NEW JERSEY, A",Ewing,NJ,http://www.cunj.org
2786,24928,FINANTA,Lancaster,PA,https://www.finantacreditunion.com
2787,24929,MC,Danville,PA,http://www.mcfcu.org
2788,24930,CAPITAL,Lubbock,TX,http://www.capitalfcu.org
2789,24931,PARK,Louisville,KY,http://www.parkcommunity.com
2790,24934,TRUE SKY,Oklahoma City,OK,https://www.TrueSkyCU.org
2791,24935,UNITY OF EATONVILLE,Eatonville,FL,https://www.unityofeatonvillefcu.co
2792,24936,ALLEGIANCE,Oklahoma City,OK,http://www.allegiancecu.org
2793,24937,WEDEVELOPMENT,Kansas City,MO,https://www.wedevelopmentfcu.com/
2794,24940,PEOPLE TRUST COMMUNITY,North Little Ro,AR,https://www.ptcfcu.org
2795,24941,GECU,El Paso,TX,https://www.gecu.com
2796,24942,NEW YORK EPISCOPAL,New York,NY,https://nyefcu.org
2797,24943,THE MORNING STAR,Lame Deer,MT,https://www.tmsfcu.com/
2798,24944,CCE,Fargo,ND,http://ccefcu.net
2799,24945,ENVISTA,Topeka,KS,http://www.envistacu.com
2800,24946,FOR MEMBERS ONLY,Chicago,IL,https://akafmofcu.org
2801,24947,GENERATIONS UNITED,New York,NY,https://www.gufcu.org
2802,24948,MUTUAL,Vicksburg,MS,http://www.mutualcu.org
2803,24950,YOUNG COMMUNITY,LOUISVILLE,KY,https://youngcommunitycreditunion.o
2804,24951,INSTEP,New Orleans,LA,http://www.instepmembers.com
2805,24952,MEMBERS EXCHANGE,Ridgeland,MS,http://www.mecuanywhere.com
2806,24953,OKLAHOMA'S,OKLAHOMA CITY,OK,http://www.okcu.org
2807,24954,NAVIGATOR,Moss Point,MS,http://www.navigatorcu.org
2808,24955,RIVER REGION COMMUNITY,Jefferson City,MO,http://www.rrcu.org
2809,24956,REVERE FIREFIGHTERS,Revere,MA,
2810,24957,COASTHILLS,Santa Maria,CA,http://www.coasthills.coop
2811,24958,NEW JERSEY STATE PBA,Woodbridge,NJ,https://www.njspbafcu.org
2812,24959,HARVARD,Cambridge,MA,http://www.harvardfcu.org
2813,24960,TRIBE,Minneapolis,MN,
2814,24961,FAIR BREAK,Memphis,TN,https://www.fairbreak.org
2815,24962,VIRGINIA,North Chesterfi,VA,http://www.vacu.org
2816,24963,FIRST SOUTH FINANCIAL,Bartlett,TN,http://www.firstsouth.com
2817,24964,LIGHTHOUSE,Portsmouth,NH,https://www.lighthousecu.org
2818,24965,TENDTO,Erie,PA,https://www.tendtocu.com
2819,24967,HARVESTERS,Cantonment,FL,http://www.myharvesterscu.com
2820,24969,ALTURA,Riverside,CA,https://www.alturacu.com
2821,24970,COMMONWEALTH,Frankfort,KY,http://www.ccuky.org
2822,60002,MEMBERS,WINSTON SALEM,NC,http://www.memcu.com
2823,60013,METCO,Cedar Rapids,IA,http://www.metcocu.org
2824,60024,PRIORITY ONE,South Pasadena,CA,https://www.priorityonecu.org
2825,60037,MIDWEST REGIONAL,KANSAS CITY,KS,http://www.mrcu.com
2826,60039,PEOPLES CHOICE,Coffeyville,KS,http://mypccu.com
2827,60041,VICINITY,Chicago,IL,http://www.unitedcreditunion.com
2828,60042,WASHINGTON STATE EMPLOYEES,OLYMPIA,WA,http://www.wsecu.org
2829,60048,STATE POLICE CREDIT UNION INC.,Meriden,CT,http://www.cspcu.org
2830,60051,TARRANT COUNTY'S CREDIT UNION,Fort Worth,TX,http://www.tccu-tx.com
2831,60056,CONSUMER,Greeneville,TN,https://www.consumercreditunion.com
2832,60057,WILDFIRE,SAGINAW,MI,http://www.wildfirecu.org
2833,60059,O BEE,Lacey,WA,https://www.obee.com
2834,60060,EVERWISE,South Bend,IN,http://WWW.everwisecu.com
2835,60062,CREDIT UNION OF AMERICA,Wichita,KS,http://www.cuofamerica.com
2836,60077,ECCO,Pace,FL,
2837,60079,COMMUNITY 1ST,DUPONT,WA,https://WWW.MYC1CU.COM
2838,60082,PATRIOT EQUITY,JACKSON,TN,http://www.pecujax.org
2839,60087,ACHIEVA CREDIT UNION,Dunedin,FL,http://www.achievacu.com
2840,60095,UNITED COMMUNITY,Quincy,IL,http://www.myuccu.com
2841,60103,FIRST COMMUNITY,JAMESTOWN,ND,https://www.myfccu.com
2842,60105,OMNI COMMUNITY,Battle Creek,MI,http://www.omnicommunitycu.org
2843,60110,SAN JUAN MOUNTAINS,Montrose,CO,http://www.sjmcreditunion.org
2844,60113,LANCASTER RED ROSE,Leola,PA,http://www.lrrcu.org
2845,60125,MY,BLOOMINGTON,MN,https://www.mymncu.org
2846,60137,DOW,Midland,MI,http://www.dowcreditunion.org
2847,60149,MCDOWELL CORNERSTONE,MARION,NC,http://WWW.MCDOWELLCORNERSTONE.COM
2848,60151,COCHISE,Willcox,AZ,http://www.cochisecu.com
2849,60153,MUNICIPAL,NEW YORK,NY,http://www.NYMCU.ORG
2850,60160,PIEDMONT ADVANTAGE CREDIT UNION,Winston Salem,NC,http://www.pacu.com
2851,60164,HIBBING COOPERATIVE,Hibbing,MN,http://www.hccu.net
2852,60165,ALHAMBRA,Phoenix,AZ,http://www.alhambracu.com
2853,60167,HIGHWAY CROSSROADS,Sikeston,MO,http://www.mycrossroadscu.com
2854,60175,CHICAGO FIREMANS ASSOC,CHICAGO,IL,http://chicagofiremansacu.org
2855,60184,ANCO COMMUNITY,La SAlle,IL,http://www.americannickeloidemploye
2856,60186,MOLINE MUNICIPAL,Moline,IL,HTTP://WWW.MOLINECU.ORG
2857,60189,CORNERSTONE,Freeport,IL,http://www.cornerstonecu.org
2858,60190,PEORIA FIRE FIGHTERS,Peoria,IL,
2859,60198,KANKAKEE FEDERATION OF TEACHERS,Kankakee,IL,http://www.kftcu.com
2860,60201,HARVARD COMMUNITY,HARVARD,IL,http://WWW.HARVARDCCU.ORG
2861,60205,GULF,Port Arthur,TX,http://www.gecu.org
2862,60207,HARBOR POINTE,DULUTH,MN,http://www.hpcu.us
2863,60212,MATERNITY B.V.M.,Bourbonnais,IL,http://www.mbvmcu.com
2864,60215,SUPERIOR CREDIT UNION,Collegeville,PA,https://www.superiorcu.org
2865,60216,MEMBERS COOPERATIVE,Duluth,MN,http://www.membersccu.com
2866,60238,GREAT LAKES,BANNOCKBURN,IL,http://www.glcu.org
2867,60239,MEMPHIS CITY EMPLOYEES,MEMPHIS,TN,http://www.memphiscu.org
2868,60242,SHARE ADVANTAGE,Duluth,MN,http://www.myshareadvantage.com
2869,60247,COMMUNITY HEALTHCARE,Manchester,CT,http://www.chcu.org
2870,60255,CITY & COUNTY,SAINT PAUL,MN,https://www.cccu.com
2871,60261,GRAPHIC ARTS,Shreveport,LA,
2872,60263,UNITED EMPLOYEES,ALBERT LEA,MN,http://www.unitedecu.com
2873,60269,GREENSTATE,North Liberty,IA,https://www.greenstate.org
2874,60275,FREEDOM,WARMINSTER,PA,http://www.freedomcu.org
2875,60279,SIU,Carbondale,IL,http://www.siucu.org
2876,60293,DECATUR POLICEMEN,Decatur,IL,
2877,60295,KANSAS BLUE CROSS-BLUE SHIELD,TOPEKA,KS,http://www.ksbcbscu.org
2878,60299,PONTIAC DWIGHT PRISON EMPLOYS,PONTIAC,IL,
2879,60302,BLAW-KNOX,Mattoon,IL,http://www.bkcu.net
2880,60304,ELITE COMMUNITY,Bourbonnais,IL,http://www.eliteccu.com
2881,60307,GRAND PRAIRIE,GRAND PRAIRIE,TX,http://WWW.GPCREDITUNION.ORG
2882,60325,FIELDSTONE,Bradley,IL,http://www.fieldstonecu.com
2883,60327,GALE,Galesburg,IL,http://www.galecu.net
2884,60335,TAYLORVILLE COMMUNITY,Taylorville,IL,http://www.tccu.org
2885,60337,I. H. MISSISSIPPI VALLEY,Moline,IL,http://www.ihmvcu.org
2886,60345,JOHNSONVILLE TVA EMPLOYEES,CAMDEN,TN,http://www.jtvaecu.org
2887,60346,REDBRAND,Bartonville,IL,http://WWW.REDBRANDCU.COM
2888,60363,CENTRAL STATE,Stockton,CA,http://www.centralstatecu.org
2889,60369,SPIRIT FINANCIAL,LEVITTOWN,PA,http://www.spiritfinancialcu.org
2890,60377,MINNESOTA POWER EMPLOYEES,DULUTH,MN,http://www.mpecu.com
2891,60378,LUBRIZOL EMPLOYEES',Deer Park,TX,http://www.lzecu.org
2892,60383,CENTRAL MISSOURI COMMUNITY,WARRENSBURG,MO,http://www.cmccreditunion.org
2893,60388,DEER RIVER COOPERATIVE,DEER RIVER,MN,https://www.drccu.com
2894,60389,AMERICAN PRIDE,ALTOONA,PA,http://www.americanpridecu.org
2895,60390,TEE-PAK,Danville,IL,http://www.teepakcu.com
2896,60392,READING BERKS SCHOOL EMPLOYEES,Reading,PA,https://www.rbsecu.com
2897,60396,SKEL-TEX,Skellytown,TX,
2898,60400,ST. LOUIS COMMUNITY,Saint Louis,MO,http://www.stlouiscommunity.com
2899,60406,FREESTAR FINANCIAL,Clinton Townshi,MI,http://www.freestarfinancial.com
2900,60408,UNITED LOCAL,Fresno,CA,http://www.unitedlocal.org
2901,60409,COBURN,Beaumont,TX,http://www.coburncu.com
2902,60423,TAHQUAMENON AREA,Newberry,MI,http://WWW.TACUMI.COM
2903,60428,EXTRA,WARREN,MI,http://www.extracreditunion.org
2904,60429,GENERATIONS,Rockford,IL,http://www.generationscu.org
2905,60435,CENTURY,SAINT LOUIS,MO,https://www.centurycu.org/
2906,60436,BRAINERD B. N.,Brainerd,MN,http://www.bbncu.org
2907,60438,IQ,VANCOUVER,WA,http://www.iQcu.com
2908,60457,DUTCH POINT,Wethersfield,CT,http://www.dutchpoint.org
2909,60466,ASSOCIATED HEALTHCARE,Woodbury,MN,http://www.ahcu.org
2910,60467,ZIA,Los Alamos,NM,https://www.ziacu.org
2911,60470,COPOCO COMMUNITY,Bay City,MI,http://www.copoco.org
2912,60475,TANGIPAHOA PARISH TEACHERS,AMITE,LA,http://www.tangiteachers.com
2913,60483,NASHVILLE FIREMEN'S,NASHVILLE,TN,http://www.nashvillefirecu.org
2914,60484,ASSOCIATED CREDIT UNION,NORCROSS,GA,http://www.acuonline.org
2915,60491,HIGHWAY DISTRICT 19 EMPLOYEES,ATLANTA,TX,
2916,60494,MILLARD COUNTY,FILLMORE,UT,http://WWW.MILLARDCCU.COM
2917,60497,FLORIDA,GAINESVILLE,FL,http://www.flcu.org
2918,60500,NORTH ALABAMA EDUCATORS,HUNTSVILLE,AL,http://www.naecu.org
2919,60501,MUTUAL SAVINGS,Hoover,AL,http://www.mutualsavings.org
2920,60509,TLC COMMUNITY,ADRIAN,MI,http://www.tlccu.org
2921,60520,EDUCATIONAL EMPLOYEES,FRESNO,CA,http://WWW.MYEECU.ORG
2922,60522,MICHIGAN FIRST,Lathrup Village,MI,http://www.michiganfirst.com
2923,60531,SELECT EMPLOYEES,Sterling,IL,http://www.selectcu.com
2924,60532,LANDMARK,Danville,IL,https://www.landmarkcreditunion.com
2925,60533,SOUTHWEST HERITAGE,Odessa,TX,http://www.southwestheritagecu.com
2926,60543,COMMUNITY TRUST,Gurnee,IL,https://www.ctcu.org
2927,60545,FINANCIAL PARTNERS,Springfield,IL,http://www.fpcu.net
2928,60582,RIG EMPLOYEES,Macon,GA,
2929,60583,UNIVERSITY OF ILLINOIS COMMUNITY,Champaign,IL,http://www.uoficreditunion.org
2930,60605,FAMILY SECURITY,Decatur,AL,http://www.myfscu.com
2931,60608,ASSOCIATED CREDIT UNION OF TEXAS,League City,TX,http://www.acutx.org
2932,60619,EPB EMPLOYEES,CHATTANOOGA,TN,http://www.epbecu.org
2933,60627,CLIFFORD-JACOBS EMPLOYEES,CHAMPAIGN,IL,
2934,60645,NEW SOUTH CREDIT UNION,Knoxville,TN,http://www.newsouthcu.com
2935,60646,COAST LINE,South Portland,ME,http://www.coastlinecu.com
2936,60648,A.A.E.C.,Arlington Heigh,IL,http://www.aaeccu.com
2937,60657,SYNERGY PARTNERS,CHICAGO,IL,http://www.synergypartnerscu.org
2938,60660,ALLVAC SAVINGS AND,MONROE,NC,http://WWW.ALLVACCU.COM
2939,60666,SOVITA,FLINT,MI,http://www.sovitacu.org
2940,60680,ST. GREGORY PARISH,Chicago,IL,http://www.stgregorycu.org
2941,60683,PUBLIC SERVICE,Romulus,MI,http://www.pscunow.com
2942,60686,SPC,HARTSVILLE,SC,http://www.spccu.org
2943,60688,COLLEGE AND UNIVERSITY,Chicago,IL,http://cucu1600.com
2944,60689,NORTH STAR,COOK,MN,http://www.northstarcreditunion.org
2945,60696,FIRE FIGHTERS,TULSA,OK,https://www.firefighterscu.org
2946,60700,ARROWHEAD CENTRAL,Rancho Cucamong,CA,https://www.arrowheadcu.org
2947,60705,TEXAS DOW EMPLOYEES,Lake Jackson,TX,http://www.tdecu.org
2948,60707,ROME KRAFT EMPLOYEES,Rome,GA,http://www.romekraftcu.com
2949,60712,ALABAMA CENTRAL,Birmingham,AL,http://www.alabamacentral.org
2950,60715,SOUTH CAROLINA METHODIST CONF,COLUMBIA,SC,http://www.scmccu.org
2951,60716,ONE CREDIT UNION OF NY,Cheektowaga,NY,http://www.OneCreditUnion.org
2952,60718,IOWA HEARTLAND,MASON CITY,IA,http://WWW.IOWAHEARTLAND.ORG
2953,60721,CHAMPION,Canton,NC,http://www.championcu.com
2954,60726,THE WEST TENNESSEE,Atoka,TN,http://www.wtncu.org
2955,60728,THE FAMILY,Davenport,IA,http://www.familycu.com
2956,60731,CAMPUS,Wichita,KS,http://www.campuscu.org
2957,60735,MID CAROLINA,Lugoff,SC,http://www.midcarolinacu.com
2958,60745,SANTEE COOPER CREDIT UNION,MONCKS CORNER,SC,http://www.santeecoopercreditunion.
2959,60747,BELLWETHER COMMUNITY,MANCHESTER,NH,http://www.bccu.org
2960,60750,DULUTH FIRE DEPARTMENT,DULUTH,MN,
2961,60755,L. A. ELECTRICAL WORKERS CREDIT UN.,Pasadena,CA,https://www.laewcu.com
2962,60768,HOOSIER HILLS,BEDFORD,IN,http://www.hoosierhills.com
2963,60780,CRANSTON MUNICIPAL EMPLOYEES,CRANSTON,RI,http://www.CMEcreditunion.org
2964,60782,PORT OF HOUSTON,Houston,TX,http://www.pohcu.com
2965,60784,CALIFORNIA,GLENDALE,CA,http://www.ccu.com
2966,60787,RAILWAY,MANDAN,ND,http://www.railwaycu.com
2967,60790,TOWN AND COUNTRY,MINOT,ND,http://www.townandcountry.org
2968,60791,GEORGETOWN KRAFT,Georgetown,SC,http://www.gkcu.org
2969,60793,REDWOOD,SANTA ROSA,CA,http://www.redwoodcu.org
2970,60798,ACCENTRA,AUSTIN,MN,http://www.accentracu.org
2971,60799,NEW HORIZONS,MOBILE,AL,http://www.newhcu.org
2972,60801,BLUPEAK,San Diego,CA,http://www.blupeak.com
2973,60806,TEXANS,RICHARDSON,TX,http://WWW.TEXANSCU.ORG
2974,60816,COMMUNITY CREDIT UNION OF FLORIDA,Rockledge,FL,http://www.ccuflorida.org
2975,60823,ALABAMA,TUSCALOOSA,AL,https://www.alabamacu.com
2976,60825,COMBINED EMPLOYEES,WARNER ROBINS,GA,https://www.combinedecu.com
2977,60852,CENTRAL CREDIT UNION OF ILLINOIS,Bellwood,IL,http://www.centralcu.org
2978,60855,KONE EMPLOYEES,MOLINE,IL,HTTP://WWW.KONECU.COM
2979,60863,PEORIA POSTAL EMPLOYEES,Peoria,IL,http://www.ppecu.info
2980,60873,PEORIA CITY EMPLOYEES,Peoria,IL,https://www.peoriacu.com
2981,60883,BEACON COMMUNITY,Louisville,KY,https://www.beaconccu.org
2982,60906,MID-KANSAS,MOUNDRIDGE,KS,http://www.mkcu.coop
2983,60920,ASTERA,Lansing,MI,http://www.asteracu.com
2984,60923,PARK MANOR CHRISTIAN CHURCH,CHICAGO,IL,https://www.pmcccreditunion.com
2985,60928,KIMBERLY CLARK,MEMPHIS,TN,http://www.kimberlyclarkcu.org
2986,60930,VALLEY,TUSCUMBIA,AL,http://www.valleycreditunion.net
2987,60931,MICHIGAN EDUCATIONAL,PLYMOUTH,MI,http://www.michedcu.org
2988,60934,ALATRUST,HOOVER,AL,http://www.alatrustcu.com
2989,60936,ADVENTURE,Grand Rapids,MI,http://www.adventurecu.org
2990,60942,RIVERFALL,Tuscaloosa,AL,http://riverfallcu.com
2991,60947,CONSUMERS PROFESSIONAL,LANSING,MI,http://www.cpcu.co
2992,60967,HUNTINGTON BEACH,Huntington Beac,CA,https://www.huntingtonbeachcu.org
2993,60968,THE POLICE,SAN BRUNO,CA,http://www.thepolicecu.org
2994,60978,DIRECTIONS,Toledo,OH,http://www.directionscu.org
2995,60991,LENCO,Adrian,MI,http://www.lenco.org
2996,60994,ENERGIZE,OKLAHOMA CITY,OK,http://www.energize.coop
2997,61003,WHEELHOUSE,SAN DIEGO,CA,http://www.wheelhousecu.com
2998,61004,SAN DIEGO COUNTY,San Diego,CA,http://www.sdccu.com
2999,61021,I.B.E.W. LOCAL #681,WICHITA FALLS,TX,
3000,61028,NUCOR EMPLOYEE'S,Florence,SC,HTTP://WWW.NUCORCU.ORG
3001,61048,"OUCU FINANCIAL CREDIT UNION, INC. ",Athens,OH,HTTP://WWW.OUCU.ORG
3002,61055,CHEM FAMILY,Anniston,AL,
3003,61056,REAVIS - STICKNEY,BURBANK,IL,
3004,61065,COLUMBIA POST OFFICE,COLUMBIA,SC,http://www.columbiapostalcreditunio
3005,61068,PEOPLE DRIVEN,SOUTHFIELD,MI,http://www.peopledrivencu.org
3006,61077,SEVEN SEVENTEEN,WARREN,OH,http://www.717cu.com
3007,61085,UTILITY DISTRICT,OAKLAND,CA,http://UDCU.ORG
3008,61088,OKLAHOMA EDUCATORS,OKLAHOMA CITY,OK,http://www.oecu.com
3009,61089,HOMELAND,CHILLICOTHE,OH,http://www.homelandcu.com
3010,61090,SHAREFAX,CINCINNATI,OH,http://WWW.SHAREFAX.ORG
3011,61093,VIBRANT,Moline,IL,http://www.vibrantcreditunion.org
3012,61094,COMMUNITY FIRST,Ashtabula,OH,http://WWW.CFCUA.COM
3013,61101,ACCESS,BRISTOL,PA,http://www.accessmycu.org
3014,61123,LOUISVILLE GAS AND ELECTRIC COMPANY,Louisville,KY,http://www.lgecu.org
3015,61128,ROLLING F,TURLOCK,CA,http://www.rollingf.org
3016,61135,SPACE CITY,Houston,TX,http://www.spacecitycu.com
3017,61136,OHIO TEAMSTERS,INDEPENDENCE,OH,http://www.ohioteamsterscu.com
3018,61150,WCU CREDIT UNION,DECATUR,AL,https://www.wcucu.com
3019,61152,RIVER TO RIVER,Vienna,IL,http://www.r2rcu.com
3020,61157,FOUNDATION,Springfield,MO,http://www.foundationcreditunion.co
3021,61159,SECURITY,HOLLY,MI,http://www.securitycu.org
3022,61160,MEMBERS FIRST CREDIT UNION OF FLORI,Pensacola,FL,http://www.membersfirstfl.org
3023,61165,LOS ALAMOS SCHOOLS,Los Alamos,NM,http://www.lascu.org
3024,61170,FIRST FLORIDA,Jacksonville,FL,https://www.firstflorida.org
3025,61185,LEADERS CREDIT UNION,Jackson,TN,http://www.leaderscu.com
3026,61186,UNITED BAY COMMUNITY,Bay City,MI,http://www.ubccu.org
3027,61189,ARRHA,Springfield,MA,http://www.arrhacu.com
3028,61209,CHICAGO FIREFIGHTER'S,Chicago,IL,http://www.chicagofirefighterscu.co
3029,61219,KALSEE,Portage,MI,HTTP://WWW.KALSEE.COM
3030,61220,GEAUGA,burton,OH,http://www.geaugacreditunion.com
3031,61230,ACME CONTINENTAL,Riverdale,IL,http://www.acmecontinentalcu.com
3032,61231,FINANCIAL PLUS,OTTAWA,IL,http://www.financialplus.org
3033,61232,PEORIA HIWAY,Peoria,IL,http://www.peoriahiwaycu.com
3034,61233,WES,WILLOUGHBY,OH,http://www.wescreditunion.com
3035,61239,GOLDEN CIRCLE,Massillon,OH,http://www.goldencirclecu.com
3036,61256,ACHIEVE FINANCIAL,Berlin,CT,http://www.achievefinancialcu.com
3037,61257,NORTHRIDGE COMMUNITY,Hoyt Lakes,MN,http://www.nrccu.org
3038,61260,CURIS FINANCIAL,Columbia,SC,http://www.curisfinancial.org
3039,61261,"COMMUNITY CU OF NEW MILFORD, INC.",NEW MILFORD,CT,http://www.ccunm.org
3040,61265,KIEF PROTECTIVE MUTUAL BENEFIT ASS.,Bloomfield,CT,
3041,61267,ALAMO CITY,SAN ANTONIO,TX,https://www.alamocitycu.com
3042,61268,BOTHWELL HOSPITAL EMPLOYEES,SEDALIA,MO,http://www.bhecu.com
3043,61277,CHEMCO,MC INTOSH,AL,
3044,61286,MOBILE EDUCATORS,MOBILE,AL,http://www.yourmecu.com
3045,61290,DUPAGE COUNTY EMPLOYEES,WHEATON,IL,http://www.dupagececu.org
3046,61306,TEXAS BRIDGE,CORPUS CHRISTI,TX,http://WWW.TXBCU.COM
3047,61315,ONEAZ,PHOENIX,AZ,https://www.oneazcu.com
3048,61318,ISABELLA COMMUNITY,MT Pleasant,MI,https://www.iccuonline.com
3049,61324,PILLAR,MARION,OH,https://www.pillarcu.com
3050,61330,NEWPORT NEWS SHIPBUILDING EMPLOYEES,NEWPORT NEWS,VA,http://www.bayportcu.org
3051,61336,COMMUNITY,NEW ROCKFORD,ND,http://www.community-credit-union.o
